N_unmapped	11277334	11277334	11277334
N_multimapping	2115532	2115532	2115532
N_noFeature	4894343	33958816	33809106
N_ambiguous	2447055	237224	238762
ENSDARG00000102141	283	115	168
ENSDARG00000102123	98	46	52
ENSDARG00000114503	241	113	129
ENSDARG00000115971	13	5	8
ENSDARG00000098311	371	195	176
ENSDARG00000104839	3	3	0
ENSDARG00000100143	35	17	18
ENSDARG00000102474	539	279	260
ENSDARG00000104049	395	188	207
ENSDARG00000102226	152	66	86
ENSDARG00000103095	1746	901	846
ENSDARG00000102128	865	459	406
ENSDARG00000110470	6	5	1
ENSDARG00000100422	5	1	4
ENSDARG00000104632	87	42	45
ENSDARG00000100660	1046	546	500
ENSDARG00000113107	167	84	83
ENSDARG00000099787	30	14	16
ENSDARG00000112451	4	1	3
ENSDARG00000070546	11	3	8
ENSDARG00000045914	10286	5189	5098
ENSDARG00000045913	2177	1037	1141
ENSDARG00000045911	494	251	243
ENSDARG00000045910	46	20	26
ENSDARG00000045909	245	131	114
ENSDARG00000025073	21821	10626	11195
ENSDARG00000084828	2	0	2
ENSDARG00000095951	0	0	0
ENSDARG00000093924	3	1	2
ENSDARG00000108269	0	0	0
ENSDARG00000084451	0	0	0
ENSDARG00000031737	9	3	6
ENSDARG00000099652	3815	1868	1947
ENSDARG00000101047	1727	1415	1355
ENSDARG00000102104	0	515	528
ENSDARG00000099833	982	500	482
ENSDARG00000103870	10	5	5
ENSDARG00000096118	626	312	324
ENSDARG00000045900	274	126	158
ENSDARG00000016968	3891	1980	1911
ENSDARG00000102878	527	285	242
ENSDARG00000059311	34	19	15
ENSDARG00000017386	24	12	12
ENSDARG00000045898	78	57	33
ENSDARG00000006060	287	135	152
ENSDARG00000113105	1	1	0
ENSDARG00000103050	1	0	1
ENSDARG00000070535	19	13	6
ENSDARG00000013789	5	3	2
ENSDARG00000063686	880	446	438
ENSDARG00000087962	438	277	258
ENSDARG00000099313	2294	1211	1176
ENSDARG00000103102	10	6	4
ENSDARG00000104018	10440	5226	5226
ENSDARG00000102157	17	7	10
ENSDARG00000098612	54	23	31
ENSDARG00000100898	0	0	0
ENSDARG00000102340	46	21	25
ENSDARG00000111388	348	186	162
ENSDARG00000025601	365	182	183
ENSDARG00000063672	120	67	53
ENSDARG00000018149	1946	985	961
ENSDARG00000095920	29	19	10
ENSDARG00000045886	642	364	279
ENSDARG00000045885	1558	780	778
ENSDARG00000007413	682	355	327
ENSDARG00000097341	22	14	8
ENSDARG00000045880	58	28	30
ENSDARG00000009657	2793	1440	1353
ENSDARG00000093658	955	516	453
ENSDARG00000026839	424	210	228
ENSDARG00000016979	1073	1184	1100
ENSDARG00000070477	589	892	907
ENSDARG00000045878	5	1	4
ENSDARG00000045877	1878	955	924
ENSDARG00000079391	1960	977	983
ENSDARG00000015921	1072	546	526
ENSDARG00000099520	2	2	0
ENSDARG00000061544	28	15	13
ENSDARG00000020812	3	3	0
ENSDARG00000094007	1	1	0
ENSDARG00000093685	0	0	0
ENSDARG00000059196	25	18	7
ENSDARG00000009262	563	265	298
ENSDARG00000018618	7796	3808	4019
ENSDARG00000045874	403	258	287
ENSDARG00000057468	2	78	66
ENSDARG00000045873	276	153	123
ENSDARG00000079143	1	0	1
ENSDARG00000057714	31	14	17
ENSDARG00000045224	424	203	225
ENSDARG00000011246	531	270	265
ENSDARG00000053709	4	2	2
ENSDARG00000099129	986	444	549
ENSDARG00000101813	7599	3785	3839
ENSDARG00000039724	59	27	32
ENSDARG00000070441	136	70	66
ENSDARG00000011961	155	74	83
ENSDARG00000008986	6	3	3
ENSDARG00000008235	852	449	416
ENSDARG00000107595	0	0	0
ENSDARG00000004592	27924	13929	14073
ENSDARG00000006567	234	130	104
ENSDARG00000016231	474	223	251
ENSDARG00000016749	50	22	28
ENSDARG00000004227	400	203	197
ENSDARG00000006038	625	329	296
ENSDARG00000045870	918	465	453
ENSDARG00000098551	0	0	0
ENSDARG00000060248	480	220	260
ENSDARG00000017757	1340	673	667
ENSDARG00000030598	169	81	88
ENSDARG00000077356	297	267	288
ENSDARG00000097907	80	148	190
ENSDARG00000089860	39	23	30
ENSDARG00000097073	3	21	11
ENSDARG00000039843	185	92	108
ENSDARG00000077654	15	7	8
ENSDARG00000112842	0	0	0
ENSDARG00000070414	0	0	0
ENSDARG00000033296	1	1	0
ENSDARG00000006283	1056	547	510
