N_unmapped	628159	628159	628159
N_multimapping	1095873	1095873	1095873
N_noFeature	1063863	11085518	11126047
N_ambiguous	659920	143490	139467
ENSDARG00000102141	232	105	127
ENSDARG00000102123	52	26	26
ENSDARG00000114503	136	54	82
ENSDARG00000115971	9	1	8
ENSDARG00000098311	331	176	155
ENSDARG00000104839	0	0	0
ENSDARG00000100143	607	308	299
ENSDARG00000102474	502	256	247
ENSDARG00000104049	1651	817	835
ENSDARG00000102226	9	6	3
ENSDARG00000103095	1180	578	602
ENSDARG00000102128	199	95	104
ENSDARG00000110470	10	4	6
ENSDARG00000100422	5	3	2
ENSDARG00000104632	1062	531	531
ENSDARG00000100660	126	63	63
ENSDARG00000113107	28	10	18
ENSDARG00000099787	63	38	25
ENSDARG00000112451	0	0	0
ENSDARG00000070546	0	0	0
ENSDARG00000045914	1184	632	552
ENSDARG00000045913	461	214	247
ENSDARG00000045911	661	335	326
ENSDARG00000045910	388	192	196
ENSDARG00000045909	5	2	3
ENSDARG00000025073	20639	10411	10228
ENSDARG00000084828	0	0	0
ENSDARG00000095951	0	0	0
ENSDARG00000093924	0	0	0
ENSDARG00000108269	0	0	0
ENSDARG00000084451	0	0	0
ENSDARG00000031737	5	2	3
ENSDARG00000099652	1045	494	551
ENSDARG00000101047	395	360	384
ENSDARG00000102104	0	183	166
ENSDARG00000099833	440	184	256
ENSDARG00000103870	7	4	3
ENSDARG00000096118	325	150	183
ENSDARG00000045900	196	121	83
ENSDARG00000016968	1192	596	596
ENSDARG00000102878	389	194	195
ENSDARG00000059311	9	4	5
ENSDARG00000017386	172	90	82
ENSDARG00000045898	19	10	9
ENSDARG00000006060	66	18	48
ENSDARG00000113105	0	0	0
ENSDARG00000103050	0	0	0
ENSDARG00000070535	6	3	3
ENSDARG00000013789	1	1	0
ENSDARG00000063686	589	305	287
ENSDARG00000087962	476	303	270
ENSDARG00000099313	342	219	217
ENSDARG00000103102	16	9	7
ENSDARG00000104018	2368	1197	1171
ENSDARG00000102157	0	0	0
ENSDARG00000098612	90	47	43
ENSDARG00000100898	0	0	0
ENSDARG00000102340	10	3	7
ENSDARG00000111388	62	29	33
ENSDARG00000025601	2	2	0
ENSDARG00000063672	215	86	129
ENSDARG00000018149	4244	2114	2130
ENSDARG00000095920	0	0	0
ENSDARG00000045886	3592	1781	1811
ENSDARG00000045885	815	404	411
ENSDARG00000007413	754	386	368
ENSDARG00000097341	57	35	22
ENSDARG00000045880	39	13	26
ENSDARG00000009657	438	220	218
ENSDARG00000093658	626	306	320
ENSDARG00000026839	202	98	104
ENSDARG00000016979	604	637	603
ENSDARG00000070477	82	356	362
ENSDARG00000045878	227	130	97
ENSDARG00000045877	803	400	403
ENSDARG00000079391	382	185	197
ENSDARG00000015921	187	85	102
ENSDARG00000099520	3	1	2
ENSDARG00000061544	185	90	95
ENSDARG00000020812	0	0	0
ENSDARG00000094007	0	0	0
ENSDARG00000093685	0	0	0
ENSDARG00000059196	3	2	1
ENSDARG00000009262	23	13	10
ENSDARG00000018618	1005	507	498
ENSDARG00000045874	125	103	90
ENSDARG00000057468	0	29	39
ENSDARG00000045873	55	20	35
ENSDARG00000079143	27	14	13
ENSDARG00000057714	92	45	47
ENSDARG00000045224	65	38	32
ENSDARG00000011246	108	58	55
ENSDARG00000053709	7	4	3
ENSDARG00000099129	6	5	1
ENSDARG00000101813	3550	1780	1770
ENSDARG00000039724	6	2	4
ENSDARG00000070441	64	32	32
ENSDARG00000011961	43	22	21
ENSDARG00000008986	10	5	5
ENSDARG00000008235	448	243	225
