N_unmapped	973749	973749	973749
N_multimapping	1505030	1505030	1505030
N_noFeature	3000766	13695067	14845679
N_ambiguous	519177	106262	127614
ENSDARG00000102141	338	191	147
ENSDARG00000102123	61	25	36
ENSDARG00000114503	216	109	107
ENSDARG00000115971	0	0	0
ENSDARG00000098311	99	43	56
ENSDARG00000104839	2	1	1
ENSDARG00000100143	171	88	83
ENSDARG00000102474	1327	680	647
ENSDARG00000104049	759	394	365
ENSDARG00000102226	27	13	14
ENSDARG00000103095	633	354	279
ENSDARG00000102128	181	103	78
ENSDARG00000110470	10	8	2
ENSDARG00000100422	6	1	5
ENSDARG00000104632	206	124	82
ENSDARG00000100660	488	243	245
ENSDARG00000113107	8	4	4
ENSDARG00000099787	57	40	17
ENSDARG00000112451	2	2	0
ENSDARG00000070546	5	3	2
ENSDARG00000045914	1947	905	1042
ENSDARG00000045913	421	258	163
ENSDARG00000045911	342	172	170
ENSDARG00000045910	214	110	104
ENSDARG00000045909	41	12	29
ENSDARG00000025073	15097	7209	7888
ENSDARG00000084828	1	0	1
ENSDARG00000095951	3	2	1
ENSDARG00000093924	1	0	1
ENSDARG00000108269	0	0	0
ENSDARG00000084451	0	0	0
ENSDARG00000031737	1	0	1
ENSDARG00000099652	551	282	269
ENSDARG00000101047	353	301	153
ENSDARG00000102104	0	25	76
ENSDARG00000099833	181	68	113
ENSDARG00000103870	13	5	8
ENSDARG00000096118	325	167	161
ENSDARG00000045900	113	58	58
ENSDARG00000016968	567	294	273
ENSDARG00000102878	2609	1348	1261
ENSDARG00000059311	19	13	6
ENSDARG00000017386	153	104	49
ENSDARG00000045898	6	3	3
ENSDARG00000006060	326	194	132
ENSDARG00000113105	0	0	0
ENSDARG00000103050	2	0	2
ENSDARG00000070535	5	5	0
ENSDARG00000013789	14	10	4
ENSDARG00000063686	417	208	209
ENSDARG00000087962	385	296	176
ENSDARG00000099313	114	111	90
ENSDARG00000103102	5	5	0
ENSDARG00000104018	3376	1667	1709
ENSDARG00000102157	9	6	3
ENSDARG00000098612	15	11	4
ENSDARG00000100898	0	0	0
ENSDARG00000102340	18	7	11
ENSDARG00000111388	135	82	53
ENSDARG00000025601	0	0	0
ENSDARG00000063672	135	71	64
ENSDARG00000018149	896	422	474
ENSDARG00000095920	11	7	4
ENSDARG00000045886	4955	2425	2530
ENSDARG00000045885	637	356	281
ENSDARG00000007413	589	284	305
ENSDARG00000097341	33	16	17
ENSDARG00000045880	110	52	58
ENSDARG00000009657	486	287	199
ENSDARG00000093658	270	111	159
ENSDARG00000026839	167	95	72
ENSDARG00000016979	477	572	420
ENSDARG00000070477	204	388	331
ENSDARG00000045878	126	59	67
ENSDARG00000045877	587	350	237
ENSDARG00000079391	464	252	212
ENSDARG00000015921	240	145	95
ENSDARG00000099520	0	0	0
ENSDARG00000061544	127	66	61
ENSDARG00000020812	1	1	0
ENSDARG00000094007	0	0	0
ENSDARG00000093685	0	0	0
ENSDARG00000059196	0	0	0
ENSDARG00000009262	19	12	7
ENSDARG00000018618	1246	636	610
ENSDARG00000045874	241	132	153
ENSDARG00000057468	2	31	15
ENSDARG00000045873	9	8	1
ENSDARG00000079143	17	11	6
ENSDARG00000057714	54	34	20
ENSDARG00000045224	21	9	12
ENSDARG00000011246	193	117	76
ENSDARG00000053709	3	1	2
ENSDARG00000099129	18	13	5
ENSDARG00000101813	2310	1558	752
ENSDARG00000039724	2	0	2
ENSDARG00000070441	39	25	14
ENSDARG00000011961	120	79	41
ENSDARG00000008986	53	34	19
ENSDARG00000008235	310	149	162
ENSDARG00000107595	0	0	0
ENSDARG00000004592	11642	6160	5483
ENSDARG00000006567	65	25	40
ENSDARG00000016231	90	50	40
ENSDARG00000016749	51	35	16
ENSDARG00000004227	130	80	50
ENSDARG00000006038	287	150	137
ENSDARG00000045870	201	110	91
ENSDARG00000098551	0	0	0
ENSDARG00000060248	32	17	15
ENSDARG00000017757	229	122	107
ENSDARG00000030598	670	390	280
ENSDARG00000077356	27	30	27
ENSDARG00000097907	23	11	42
ENSDARG00000089860	27	17	14
ENSDARG00000097073	0	6	4
ENSDARG00000039843	100	55	51
ENSDARG00000077654	3	0	3
ENSDARG00000112842	0	0	0
ENSDARG00000070414	1	1	0
ENSDARG00000033296	0	0	0
ENSDARG00000006283	895	446	449
ENSDARG00000045864	9351	5582	3769
ENSDARG00000045863	159	99	60
ENSDARG00000093470	0	0	0
ENSDARG00000105162	14	8	6
ENSDARG00000107526	0	0	0
ENSDARG00000016691	8	3	5
ENSDARG00000101363	8	4	4
ENSDARG00000095042	0	0	0
ENSDARG00000100963	0	0	2
ENSDARG00000115613	0	2	0
ENSDARG00000059043	4	3	1
ENSDARG00000075281	54	33	21
ENSDARG00000023766	1216	754	654
ENSDARG00000097286	0	97	95
ENSDARG00000039356	134	69	65
ENSDARG00000059064	234	135	99
ENSDARG00000099725	2	0	2
ENSDARG00000090401	9	8	1
ENSDARG00000063578	2	2	0
ENSDARG00000106466	0	0	0
ENSDARG00000063563	515	268	247
ENSDARG00000039350	193	116	77
ENSDARG00000073963	0	0	0
ENSDARG00000069607	1	1	0
ENSDARG00000059053	1	26	0
ENSDARG00000092677	519	813	413
ENSDARG00000020871	565	491	756
ENSDARG00000039346	2913	1659	1254
ENSDARG00000101565	3	3	0
ENSDARG00000097044	6	5	1
ENSDARG00000059003	42	24	18
ENSDARG00000039343	607	329	278
ENSDARG00000039340	303	147	156
ENSDARG00000070408	26	12	14
ENSDARG00000045858	324	177	147
ENSDARG00000045856	0	0	0
ENSDARG00000045854	0	0	0
ENSDARG00000045853	28	22	6
ENSDARG00000045851	0	0	0
ENSDARG00000095324	0	0	0
ENSDARG00000015623	16	6	10
ENSDARG00000030694	409	215	194
ENSDARG00000096037	0	0	0
ENSDARG00000045850	105	78	40
ENSDARG00000015931	29	19	23
ENSDARG00000063481	0	0	0
ENSDARG00000045847	983	450	533
ENSDARG00000045846	115	63	52
ENSDARG00000045843	544	286	258
ENSDARG00000045842	84	107	102
ENSDARG00000095332	8	78	55
ENSDARG00000014395	8	1	7
ENSDARG00000045837	23	10	13
ENSDARG00000094254	0	0	0
ENSDARG00000097507	6	5	1
ENSDARG00000095186	1	0	1
ENSDARG00000096986	4	1	3
ENSDARG00000097353	5	1	4
ENSDARG00000110143	1	2	6
ENSDARG00000045836	95	62	37
ENSDARG00000006409	4	2	5
ENSDARG00000045835	0	0	0
ENSDARG00000045834	0	0	0
ENSDARG00000034700	4007	1841	2166
ENSDARG00000024465	1005	551	454
ENSDARG00000017355	3	1	2
ENSDARG00000031956	284	120	164
ENSDARG00000070220	7	6	1
ENSDARG00000075956	0	0	0
ENSDARG00000009607	409	202	207
ENSDARG00000054321	2	0	2
ENSDARG00000024654	45	18	27
ENSDARG00000040610	4	1	3
ENSDARG00000003200	51	30	35
ENSDARG00000100253	0	7	7
ENSDARG00000091640	32	14	18
ENSDARG00000073858	166	73	93
ENSDARG00000088078	29	18	11
ENSDARG00000099560	554	383	351
ENSDARG00000087120	33	148	65
ENSDARG00000099280	173	190	111
ENSDARG00000101680	487	290	325
ENSDARG00000098745	6	1	5
ENSDARG00000074223	236	110	126
ENSDARG00000093020	0	0	0
ENSDARG00000091974	649	378	271
ENSDARG00000005453	158	87	71
ENSDARG00000090468	20	12	8
ENSDARG00000099281	624	312	312
ENSDARG00000068701	4	1	3
ENSDARG00000097967	1	1	0
ENSDARG00000068705	104	46	58
ENSDARG00000068708	764	423	341
ENSDARG00000024874	165	91	74
ENSDARG00000096138	0	0	0
ENSDARG00000084778	0	0	0
ENSDARG00000107521	0	0	0
ENSDARG00000110906	0	0	0
ENSDARG00000113211	0	0	0
ENSDARG00000102702	82	43	39
ENSDARG00000102461	1	0	1
ENSDARG00000101296	0	0	0
ENSDARG00000099870	49770	27049	22721
ENSDARG00000070314	246	157	89
ENSDARG00000045822	13	8	5
ENSDARG00000105079	42	34	8
ENSDARG00000101254	4	0	4
ENSDARG00000006029	191	97	94
ENSDARG00000018688	731	374	357
ENSDARG00000112117	0	0	0
ENSDARG00000079470	49	24	25
ENSDARG00000105096	1	1	0
ENSDARG00000104976	6	3	3
ENSDARG00000086740	2377	1257	1120
ENSDARG00000027799	32	21	11
ENSDARG00000045815	11	5	6
ENSDARG00000078073	184	109	75
