N_unmapped	2602420	2602420	2602420
N_multimapping	2744292	2744292	2744292
N_noFeature	4729463	24112988	24340953
N_ambiguous	735931	182407	140191
ENSDARG00000102141	494	239	255
ENSDARG00000102123	71	32	39
ENSDARG00000114503	261	117	144
ENSDARG00000115971	17	9	8
ENSDARG00000098311	279	124	155
ENSDARG00000104839	0	0	0
ENSDARG00000100143	728	351	377
ENSDARG00000102474	1233	586	647
ENSDARG00000104049	1763	822	941
ENSDARG00000102226	28	11	17
ENSDARG00000103095	3720	1686	2034
ENSDARG00000102128	769	362	407
ENSDARG00000110470	66	36	30
ENSDARG00000100422	6	2	4
ENSDARG00000104632	115	65	50
ENSDARG00000100660	5664	2778	2886
ENSDARG00000113107	696	396	300
ENSDARG00000099787	87	53	34
ENSDARG00000112451	8	5	3
ENSDARG00000070546	1	1	0
ENSDARG00000045914	3751	1886	1865
ENSDARG00000045913	680	313	367
ENSDARG00000045911	965	473	492
ENSDARG00000045910	833	437	396
ENSDARG00000045909	119	40	79
ENSDARG00000025073	23789	11721	12068
ENSDARG00000084828	4	3	1
ENSDARG00000095951	2	2	0
ENSDARG00000093924	2	1	1
ENSDARG00000108269	0	0	0
ENSDARG00000084451	0	0	0
ENSDARG00000031737	1	1	0
ENSDARG00000099652	1405	685	720
ENSDARG00000101047	522	355	384
ENSDARG00000102104	0	102	114
ENSDARG00000099833	1261	642	620
ENSDARG00000103870	25	10	15
ENSDARG00000096118	814	390	425
ENSDARG00000045900	399	192	208
ENSDARG00000016968	1926	992	934
ENSDARG00000102878	2339	1144	1195
ENSDARG00000059311	62	31	31
ENSDARG00000017386	867	424	443
ENSDARG00000045898	49	24	26
ENSDARG00000006060	3301	1656	1645
ENSDARG00000113105	1	1	0
ENSDARG00000103050	1	0	1
ENSDARG00000070535	2	0	2
ENSDARG00000013789	7	3	4
ENSDARG00000063686	837	407	430
ENSDARG00000087962	783	455	435
ENSDARG00000099313	1205	639	673
ENSDARG00000103102	13	6	7
ENSDARG00000104018	4544	2216	2329
ENSDARG00000102157	1	1	0
ENSDARG00000098612	6	4	2
ENSDARG00000100898	0	0	0
ENSDARG00000102340	85	48	37
ENSDARG00000111388	472	234	238
ENSDARG00000025601	85	49	38
ENSDARG00000063672	271	146	129
ENSDARG00000018149	4928	2428	2501
ENSDARG00000095920	3	1	2
ENSDARG00000045886	6441	3177	3264
ENSDARG00000045885	1680	883	798
ENSDARG00000007413	998	492	506
ENSDARG00000097341	53	22	31
ENSDARG00000045880	164	90	74
ENSDARG00000009657	1175	556	619
ENSDARG00000093658	764	385	381
ENSDARG00000026839	290	143	149
ENSDARG00000016979	961	968	871
ENSDARG00000070477	388	688	578
ENSDARG00000045878	107	51	56
ENSDARG00000045877	1250	605	645
ENSDARG00000079391	738	363	375
ENSDARG00000015921	797	393	404
ENSDARG00000099520	1	0	1
ENSDARG00000061544	684	330	354
ENSDARG00000020812	4	0	4
ENSDARG00000094007	3	0	3
ENSDARG00000093685	3	1	2
ENSDARG00000059196	32	14	18
ENSDARG00000009262	100	44	56
ENSDARG00000018618	1923	972	951
ENSDARG00000045874	498	292	278
ENSDARG00000057468	6	36	42
ENSDARG00000045873	40	21	19
ENSDARG00000079143	77	47	30
ENSDARG00000057714	81	48	33
ENSDARG00000045224	105	53	52
ENSDARG00000011246	471	248	223
ENSDARG00000053709	3	1	2
ENSDARG00000099129	39	21	18
ENSDARG00000101813	4176	2172	2004
ENSDARG00000039724	3	0	3
ENSDARG00000070441	119	62	57
ENSDARG00000011961	121	61	60
ENSDARG00000008986	26	15	11
ENSDARG00000008235	617	301	316
ENSDARG00000107595	0	0	0
ENSDARG00000004592	13527	6827	6700
ENSDARG00000006567	204	98	106
ENSDARG00000016231	257	138	119
ENSDARG00000016749	114	47	67
ENSDARG00000004227	896	473	423
ENSDARG00000006038	354	158	196
ENSDARG00000045870	778	403	375
ENSDARG00000098551	1	0	1
ENSDARG00000060248	407	201	206
ENSDARG00000017757	883	451	432
ENSDARG00000030598	1526	800	726
ENSDARG00000077356	55	55	36
ENSDARG00000097907	55	16	75
ENSDARG00000089860	99	57	61
ENSDARG00000097073	5	14	28
ENSDARG00000039843	570	270	318
ENSDARG00000077654	19	13	6
ENSDARG00000112842	0	0	0
ENSDARG00000070414	3	1	2
ENSDARG00000033296	7	2	5
ENSDARG00000006283	1370	662	709
ENSDARG00000045864	13198	7344	5855
ENSDARG00000045863	108	53	55
ENSDARG00000093470	0	0	0
ENSDARG00000105162	37	16	21
ENSDARG00000107526	9	6	3
ENSDARG00000016691	434	216	218
ENSDARG00000101363	127	64	63
ENSDARG00000095042	0	0	0
ENSDARG00000100963	0	2	1
ENSDARG00000115613	0	1	2
ENSDARG00000059043	5	3	2
ENSDARG00000075281	180	87	93
ENSDARG00000023766	4277	2498	2358
ENSDARG00000097286	1	206	374
ENSDARG00000039356	218	109	109
ENSDARG00000059064	533	270	264
ENSDARG00000099725	0	0	1
ENSDARG00000090401	183	74	109
ENSDARG00000063578	28	16	12
ENSDARG00000106466	0	0	0
ENSDARG00000063563	1209	593	616
ENSDARG00000039350	509	277	232
ENSDARG00000073963	6	2	4
ENSDARG00000069607	2	1	1
ENSDARG00000059053	964	475	498
ENSDARG00000092677	830	835	842
ENSDARG00000020871	1401	1039	1200
ENSDARG00000039346	6041	3088	2953
ENSDARG00000101565	7	7	0
ENSDARG00000097044	21	7	14
ENSDARG00000059003	69	27	42
ENSDARG00000039343	3005	1540	1465
ENSDARG00000039340	636	303	333
ENSDARG00000070408	122	63	59
ENSDARG00000045858	730	384	346
ENSDARG00000045856	0	0	0
ENSDARG00000045854	1	1	0
ENSDARG00000045853	22	10	12
ENSDARG00000045851	1	1	0
ENSDARG00000095324	0	0	0
ENSDARG00000015623	376	179	197
ENSDARG00000030694	1341	673	668
ENSDARG00000096037	87	41	46
ENSDARG00000045850	307	151	170
ENSDARG00000015931	65	44	35
ENSDARG00000063481	5	2	3
ENSDARG00000045847	1602	814	789
ENSDARG00000045846	472	222	251
ENSDARG00000045843	441	229	212
ENSDARG00000045842	718	601	539
ENSDARG00000095332	31	224	229
ENSDARG00000014395	7	5	2
ENSDARG00000045837	64	29	35
ENSDARG00000094254	0	0	0
ENSDARG00000097507	39	19	20
ENSDARG00000095186	3	3	0
ENSDARG00000096986	20	8	12
ENSDARG00000097353	28	14	14
ENSDARG00000110143	1	11	19
ENSDARG00000045836	454	221	257
ENSDARG00000006409	32	18	19
ENSDARG00000045835	2	1	1
ENSDARG00000045834	0	0	0
ENSDARG00000034700	5235	2643	2592
ENSDARG00000024465	1318	664	654
ENSDARG00000017355	3	1	2
ENSDARG00000031956	422	225	197
ENSDARG00000070220	1	0	1
ENSDARG00000075956	6	3	3
ENSDARG00000009607	818	404	414
ENSDARG00000054321	0	0	0
ENSDARG00000024654	96	38	58
ENSDARG00000040610	13	7	6
ENSDARG00000003200	32	21	26
ENSDARG00000100253	0	10	5
ENSDARG00000091640	41	17	24
ENSDARG00000073858	482	240	242
ENSDARG00000088078	541	265	276
ENSDARG00000099560	539	333	329
ENSDARG00000087120	25	81	67
ENSDARG00000099280	733	469	459
ENSDARG00000101680	1102	670	627
ENSDARG00000098745	184	97	87
ENSDARG00000074223	446	220	226
ENSDARG00000093020	0	0	0
ENSDARG00000091974	235	105	130
ENSDARG00000005453	395	215	180
ENSDARG00000090468	873	455	418
ENSDARG00000099281	1242	651	591
ENSDARG00000068701	28	13	15
ENSDARG00000097967	0	0	0
ENSDARG00000068705	370	190	180
ENSDARG00000068708	4323	2174	2149
ENSDARG00000024874	888	450	438
ENSDARG00000096138	0	0	0
ENSDARG00000084778	0	0	0
ENSDARG00000107521	0	0	0
ENSDARG00000110906	0	0	0
ENSDARG00000113211	0	0	0
ENSDARG00000102702	25	12	13
ENSDARG00000102461	2	2	0
ENSDARG00000101296	1	0	1
ENSDARG00000099870	75737	38642	37095
ENSDARG00000070314	1310	661	649
ENSDARG00000045822	19	9	10
ENSDARG00000105079	111	76	35
ENSDARG00000101254	21	11	10
