N_unmapped	1540936	1540936	1540936
N_multimapping	1994673	1994673	1994673
N_noFeature	4635216	18348232	18944500
N_ambiguous	587881	114836	105888
ENSDARG00000102141	477	232	245
ENSDARG00000102123	51	23	28
ENSDARG00000114503	217	111	106
ENSDARG00000115971	12	10	2
ENSDARG00000098311	188	94	94
ENSDARG00000104839	0	0	0
ENSDARG00000100143	625	295	330
ENSDARG00000102474	811	399	412
ENSDARG00000104049	1482	801	681
ENSDARG00000102226	53	28	25
ENSDARG00000103095	1802	890	912
ENSDARG00000102128	914	478	436
ENSDARG00000110470	38	21	17
ENSDARG00000100422	21	12	9
ENSDARG00000104632	135	65	70
ENSDARG00000100660	1621	841	780
ENSDARG00000113107	129	75	54
ENSDARG00000099787	35	25	10
ENSDARG00000112451	16	7	9
ENSDARG00000070546	12	8	4
ENSDARG00000045914	2818	1470	1348
ENSDARG00000045913	374	181	193
ENSDARG00000045911	368	188	180
ENSDARG00000045910	837	423	414
ENSDARG00000045909	253	110	143
ENSDARG00000025073	26877	13618	13259
ENSDARG00000084828	3	0	3
ENSDARG00000095951	6	2	4
ENSDARG00000093924	1	0	1
ENSDARG00000108269	0	0	0
ENSDARG00000084451	0	0	0
ENSDARG00000031737	5	3	2
ENSDARG00000099652	1223	633	590
ENSDARG00000101047	834	552	555
ENSDARG00000102104	0	120	153
ENSDARG00000099833	291	165	126
ENSDARG00000103870	31	11	20
ENSDARG00000096118	621	317	310
ENSDARG00000045900	264	132	138
ENSDARG00000016968	2238	1107	1131
ENSDARG00000102878	1099	522	577
ENSDARG00000059311	77	37	40
ENSDARG00000017386	405	212	193
ENSDARG00000045898	65	31	35
ENSDARG00000006060	1361	724	637
ENSDARG00000113105	1	0	1
ENSDARG00000103050	1	1	0
ENSDARG00000070535	40	21	19
ENSDARG00000013789	7	1	6
ENSDARG00000063686	352	164	188
ENSDARG00000087962	562	341	276
ENSDARG00000099313	1450	759	746
ENSDARG00000103102	14	6	8
ENSDARG00000104018	5611	2863	2749
ENSDARG00000102157	0	0	0
ENSDARG00000098612	4	2	2
ENSDARG00000100898	0	0	0
ENSDARG00000102340	29	19	10
ENSDARG00000111388	262	124	138
ENSDARG00000025601	0	0	0
ENSDARG00000063672	479	252	227
ENSDARG00000018149	3169	1626	1543
ENSDARG00000095920	0	0	0
ENSDARG00000045886	8250	4254	3996
ENSDARG00000045885	1340	698	642
ENSDARG00000007413	915	473	442
ENSDARG00000097341	20	6	14
ENSDARG00000045880	82	43	39
ENSDARG00000009657	786	388	398
ENSDARG00000093658	664	328	337
ENSDARG00000026839	246	120	127
ENSDARG00000016979	461	442	417
ENSDARG00000070477	601	528	471
ENSDARG00000045878	79	36	43
ENSDARG00000045877	1235	643	592
ENSDARG00000079391	338	185	153
ENSDARG00000015921	770	387	383
ENSDARG00000099520	2	0	2
ENSDARG00000061544	55	31	24
ENSDARG00000020812	0	0	0
ENSDARG00000094007	1	0	1
ENSDARG00000093685	0	0	0
ENSDARG00000059196	30	17	13
ENSDARG00000009262	36	21	15
ENSDARG00000018618	1884	919	965
ENSDARG00000045874	385	246	218
ENSDARG00000057468	2	41	40
ENSDARG00000045873	47	21	26
ENSDARG00000079143	36	28	8
ENSDARG00000057714	43	21	22
ENSDARG00000045224	149	74	75
ENSDARG00000011246	419	224	195
ENSDARG00000053709	2	0	2
ENSDARG00000099129	65	31	34
ENSDARG00000101813	8252	4816	3436
ENSDARG00000039724	3	1	2
ENSDARG00000070441	14	8	6
ENSDARG00000011961	171	69	102
ENSDARG00000008986	111	59	52
ENSDARG00000008235	368	188	180
ENSDARG00000107595	0	0	0
ENSDARG00000004592	1316	666	650
ENSDARG00000006567	148	78	70
ENSDARG00000016231	377	202	175
ENSDARG00000016749	52	27	25
ENSDARG00000004227	154	84	70
ENSDARG00000006038	390	195	195
ENSDARG00000045870	559	304	255
ENSDARG00000098551	0	0	0
ENSDARG00000060248	417	206	211
ENSDARG00000017757	870	412	458
ENSDARG00000030598	676	371	305
ENSDARG00000077356	152	112	105
ENSDARG00000097907	6	35	36
ENSDARG00000089860	27	19	12
ENSDARG00000097073	2	2	12
ENSDARG00000039843	262	150	120
ENSDARG00000077654	8	1	7
ENSDARG00000112842	0	0	0
ENSDARG00000070414	0	0	0
ENSDARG00000033296	2	3	0
ENSDARG00000006283	744	371	373
ENSDARG00000045864	7880	4150	3731
ENSDARG00000045863	85	45	40
ENSDARG00000093470	0	0	0
ENSDARG00000105162	16	7	9
ENSDARG00000107526	12	6	6
ENSDARG00000016691	950	455	495
ENSDARG00000101363	28	16	12
ENSDARG00000095042	0	0	0
ENSDARG00000100963	0	0	0
ENSDARG00000115613	0	0	0
ENSDARG00000059043	3	2	1
ENSDARG00000075281	112	54	58
ENSDARG00000023766	2388	1457	1324
ENSDARG00000097286	0	188	205
ENSDARG00000039356	281	145	136
ENSDARG00000059064	243	132	112
ENSDARG00000099725	0	0	1
ENSDARG00000090401	185	97	88
ENSDARG00000063578	20	8	12
ENSDARG00000106466	0	0	0
ENSDARG00000063563	2209	1079	1130
ENSDARG00000039350	355	188	167
ENSDARG00000073963	7	6	1
ENSDARG00000069607	0	0	0
ENSDARG00000059053	2	1	1
ENSDARG00000092677	325	358	315
ENSDARG00000020871	250	236	362
ENSDARG00000039346	1632	785	847
ENSDARG00000101565	0	0	0
ENSDARG00000097044	6	5	1
ENSDARG00000059003	53	29	24
ENSDARG00000039343	1366	722	644
ENSDARG00000039340	660	363	297
ENSDARG00000070408	51	28	23
ENSDARG00000045858	326	152	174
ENSDARG00000045856	0	0	0
ENSDARG00000045854	0	0	0
ENSDARG00000045853	95	57	38
ENSDARG00000045851	4	4	0
ENSDARG00000095324	0	0	0
ENSDARG00000015623	391	179	212
ENSDARG00000030694	1548	783	765
ENSDARG00000096037	77	36	41
ENSDARG00000045850	212	104	113
ENSDARG00000015931	40	19	26
ENSDARG00000063481	7	6	1
ENSDARG00000045847	1672	844	829
ENSDARG00000045846	322	169	154
ENSDARG00000045843	1059	525	534
ENSDARG00000045842	301	337	308
ENSDARG00000095332	29	187	186
ENSDARG00000014395	11	4	7
ENSDARG00000045837	70	30	40
ENSDARG00000094254	0	0	0
ENSDARG00000097507	10	5	5
ENSDARG00000095186	0	0	0
ENSDARG00000096986	5	3	2
ENSDARG00000097353	5	0	5
ENSDARG00000110143	6	14	17
ENSDARG00000045836	539	285	270
ENSDARG00000006409	37	18	28
ENSDARG00000045835	4	1	3
ENSDARG00000045834	0	0	0
ENSDARG00000034700	2443	1263	1180
ENSDARG00000024465	908	419	489
ENSDARG00000017355	3	0	3
ENSDARG00000031956	471	223	248
ENSDARG00000070220	3	3	0
ENSDARG00000075956	4	3	1
ENSDARG00000009607	871	459	412
ENSDARG00000054321	1	0	1
ENSDARG00000024654	217	123	94
ENSDARG00000040610	17	12	5
ENSDARG00000003200	348	203	218
ENSDARG00000100253	0	45	28
ENSDARG00000091640	130	68	62
ENSDARG00000073858	182	87	95
ENSDARG00000088078	171	100	71
ENSDARG00000099560	575	357	354
ENSDARG00000087120	10	88	58
ENSDARG00000099280	404	348	291
ENSDARG00000101680	1141	691	685
ENSDARG00000098745	165	81	84
ENSDARG00000074223	892	459	434
ENSDARG00000093020	2	0	2
ENSDARG00000091974	130	63	68
ENSDARG00000005453	44	16	28
ENSDARG00000090468	274	129	145
ENSDARG00000099281	1121	565	556
ENSDARG00000068701	51	33	18
ENSDARG00000097967	0	0	0
ENSDARG00000068705	374	191	183
ENSDARG00000068708	3512	1881	1631
ENSDARG00000024874	775	395	380
ENSDARG00000096138	0	0	0
ENSDARG00000084778	0	0	0
ENSDARG00000107521	0	0	0
ENSDARG00000110906	0	0	0
ENSDARG00000113211	0	0	0
ENSDARG00000102702	24	16	8
ENSDARG00000102461	1	0	1
